member_id,cutoff_date,churned_90d,r_days_since_last_txn,r_days_since_first_txn,r_days_since_last_redemption,f_txn_lifetime,f_txn_90d,f_txn_180d,f_txn_365d,f_active_months_12m,f_avg_days_between_txn,m_spend_lifetime,m_spend_90d,m_spend_365d,m_avg_basket,m_max_basket,t_txn_trend_90_vs_prior,t_spend_trend_90_vs_prior,rd_points_earned,rd_points_redeemed,rd_points_balance,rd_redemption_rate,rd_has_ever_redeemed,c_distinct_channels,c_distinct_brands,c_pct_app,c_pct_online,c_pct_in_store,tier,tier_rank,country,home_brand,p_age,p_tenure_days,dq_join_date_unusable,dq_profile_conflicted,dq_sign_error_txns,dq_points_imputed_txns,dq_amount_recovered_txns
M28309,2026-04-01,0,8,67,,3,3,3,3,3,33.5,227.31,227.31,227.31,75.77,129.15,4.0,228.31,454.0,0.0,454.0,0.0,0,3,1,0.333,0.333,0.333,Silver,2,IN,PulseHome,29,222,0,0,0,0,0
M28403,2026-04-01,0,146,1125,1034,3,0,1,1,1,562.5,222.9,,156.78,74.3,156.78,0.5,0.006,493.0,62.0,431.0,0.1258,1,1,2,0.0,1.0,0.0,Gold,3,GB,PulseMart,29,1354,0,0,0,0,0
M28450,2026-04-01,0,146,798,441,8,0,1,1,1,114.0,586.83,,133.45,73.35,222.09,0.5,0.007,1151.0,189.0,962.0,0.1642,1,3,2,0.375,0.25,0.375,Gold,3,US,PulseHome,53,866,0,0,1,0,0
M28451,2026-04-01,0,7,7,,1,1,1,1,1,,19.29,19.29,19.29,19.29,19.29,2.0,20.29,39.0,0.0,39.0,0.0,0,1,1,1.0,0.0,0.0,Silver,2,US,PulseHome,26,62,0,0,0,0,0
M28640,2026-04-01,0,185,1067,,5,0,0,2,2,266.8,242.04,,37.82,48.41,77.24,1.0,1.0,557.0,0.0,557.0,0.0,0,3,1,0.2,0.2,0.6,Bronze,1,SG,PulseMart,50,1211,0,0,0,0,0
M28693,2026-04-01,0,120,662,,3,0,1,1,1,331.0,188.43,,46.12,62.81,108.15,0.5,0.021,376.0,0.0,376.0,0.0,0,3,1,0.333,0.333,0.333,Silver,2,IN,PulseHome,58,793,0,0,0,1,0
M28697,2026-04-01,0,12,265,265,2,1,1,2,2,265.0,106.5,57.52,106.5,53.25,57.52,2.0,58.52,199.0,50.0,149.0,0.2513,1,2,2,0.5,0.0,0.5,Bronze,1,US,PulseEats,49,1292,0,0,0,0,0
M28824,2026-04-01,0,33,445,,4,1,2,2,2,148.3,196.43,115.07,142.78,49.11,115.07,1.0,4.043,452.0,0.0,452.0,0.0,0,3,1,0.25,0.25,0.5,Bronze,1,IN,PulseMart,24,657,0,0,0,0,0
M28829,2026-04-01,0,0,0,,1,1,1,1,1,,99.84,99.84,99.84,99.84,99.84,2.0,100.84,230.0,0.0,230.0,0.0,0,1,1,0.0,1.0,0.0,Gold,3,US,PulseMart,34,5,0,0,0,0,0
M28833,2026-04-01,0,7,150,,3,1,3,3,3,75.0,205.23,66.74,205.23,68.41,103.94,0.667,0.486,410.0,0.0,410.0,0.0,0,2,1,0.0,0.333,0.667,Gold,3,IN,PulseHome,56,180,0,0,0,0,0
M28894,2026-04-01,0,3,3,,1,1,1,1,1,,14.69,14.69,14.69,14.69,14.69,2.0,15.69,26.0,0.0,26.0,0.0,0,1,1,0.0,1.0,0.0,Silver,2,US,PulseEats,51,8,0,0,0,0,0
M28937,2026-04-01,0,176,552,298,6,0,1,2,2,110.4,346.31,,54.88,57.72,117.36,0.5,0.031,779.0,142.0,637.0,0.1823,1,3,2,0.333,0.333,0.333,Bronze,1,IN,PulseMart,55,591,0,0,0,0,0
M28998,2026-04-01,0,246,1197,,5,0,0,1,1,299.3,460.17,,78.28,92.03,170.19,1.0,1.0,902.0,0.0,902.0,0.0,0,3,2,0.2,0.2,0.6,Bronze,1,IN,PulseHome,36,1204,0,0,0,0,0
M29019,2026-04-01,0,71,1272,808,4,1,1,2,2,424.0,249.69,42.93,97.83,62.42,110.83,2.0,43.93,451.0,72.0,379.0,0.1596,1,3,2,0.25,0.5,0.25,Gold,3,IN,PulseEats,44,1566,0,0,0,0,0
M29047,2026-04-01,0,287,794,,4,0,0,1,1,264.7,195.63,,55.44,48.91,74.13,1.0,1.0,391.0,0.0,391.0,0.0,0,2,1,0.75,0.0,0.25,Silver,2,US,PulseHome,42,810,0,0,0,0,0
M29061,2026-04-01,0,40,411,411,7,1,2,4,4,68.5,348.31,30.42,186.72,49.76,70.95,1.0,0.505,729.0,124.0,605.0,0.1701,1,3,3,0.571,0.286,0.143,Bronze,1,SG,PulseMart,29,439,0,0,0,0,0
M29143,2026-04-01,0,138,298,,3,0,2,3,3,149.0,112.81,,112.81,37.6,46.57,0.333,0.011,225.0,0.0,225.0,0.0,0,3,1,0.333,0.333,0.333,Silver,2,GB,PulseHome,53,622,0,0,0,0,0
M29155,2026-04-01,0,106,233,157,4,0,3,4,3,77.7,179.14,,179.14,44.79,75.42,0.25,0.007,332.0,50.0,282.0,0.1506,1,2,2,0.5,0.5,0.0,Silver,2,IN,PulseEats,60,330,0,0,0,0,0
M29189,2026-04-01,0,125,139,,3,0,3,3,1,69.5,172.5,,172.5,57.5,117.56,0.25,0.006,397.0,0.0,397.0,0.0,0,2,1,0.0,0.667,0.333,Silver,2,SG,PulseMart,40,197,0,0,0,0,0
M29233,2026-04-01,0,90,90,90,1,0,1,1,1,,119.81,,119.81,119.81,119.81,0.5,0.008,210.0,200.0,10.0,0.9524,1,1,1,1.0,0.0,0.0,Silver,2,IN,PulseEats,37,134,0,0,0,0,0
M29361,2026-04-01,0,156,902,156,6,0,1,4,3,180.4,345.25,,197.83,57.54,97.08,0.5,0.01,781.0,100.0,681.0,0.128,1,3,2,0.167,0.167,0.667,Gold,3,US,PulseMart,61,1123,0,0,0,0,0
M29377,2026-04-01,0,139,618,,2,0,1,1,1,618.0,64.52,,32.51,32.26,32.51,0.5,0.03,121.0,0.0,121.0,0.0,0,2,2,0.0,0.5,0.5,Silver,2,US,PulseHome,50,1065,0,0,0,0,0
M29380,2026-04-01,0,61,696,61,8,1,1,3,2,99.4,664.42,58.96,332.15,83.05,182.12,2.0,59.96,1194.0,136.0,1058.0,0.1139,1,3,2,0.125,0.5,0.375,Silver,2,IN,PulseEats,22,863,0,0,0,0,0
M29389,2026-04-01,0,8,1060,,3,2,2,2,1,530.0,175.14,149.45,149.45,58.38,112.44,3.0,150.45,361.0,0.0,361.0,0.0,0,2,2,0.667,0.333,0.0,Bronze,1,IN,PulseHome,43,1474,0,0,0,0,0
M29509,2026-04-01,0,9,195,,5,1,4,5,5,48.8,318.88,41.7,318.88,63.78,100.58,0.5,0.192,558.0,0.0,558.0,0.0,0,3,1,0.6,0.2,0.2,Gold,3,US,PulseEats,45,213,0,0,0,0,0
M29590,2026-04-01,0,193,588,309,4,0,0,3,3,196.0,248.53,,214.99,62.13,114.16,1.0,1.0,454.0,50.0,404.0,0.1101,1,2,2,0.0,0.75,0.25,Bronze,1,IN,PulseEats,31,805,0,0,0,0,0
M29614,2026-04-01,0,24,194,,3,2,2,3,3,97.0,241.53,197.51,241.53,80.51,117.6,3.0,198.51,555.0,0.0,555.0,0.0,0,2,1,0.667,0.0,0.333,Silver,2,SG,PulseMart,29,,1,0,0,0,0
M29620,2026-04-01,0,4,309,,7,4,6,7,4,51.5,585.65,244.8,585.65,83.66,199.88,1.667,0.963,1171.0,0.0,1171.0,0.0,0,3,1,0.429,0.286,0.286,Silver,2,GB,PulseHome,28,341,0,0,0,0,0
M29641,2026-04-01,0,126,456,,3,0,1,2,2,228.0,294.51,,138.67,98.17,155.84,0.5,0.021,516.0,0.0,516.0,0.0,0,2,1,0.333,0.667,0.0,Platinum,4,IN,PulseEats,59,626,0,0,0,0,0
M29801,2026-04-01,0,333,585,379,4,0,0,1,1,195.0,416.57,,53.43,104.14,164.98,1.0,1.0,909.0,200.0,709.0,0.22,1,3,2,0.25,0.5,0.25,Gold,3,IN,PulseMart,51,,1,0,0,0,0
M29835,2026-04-01,0,244,949,,4,0,0,1,1,316.3,173.1,,32.7,43.28,64.21,1.0,1.0,399.0,0.0,399.0,0.0,0,2,1,0.25,0.75,0.0,Bronze,1,IN,PulseMart,50,984,0,0,0,0,0
M29872,2026-04-01,0,181,758,758,2,0,0,1,1,758.0,122.2,,28.42,61.1,93.78,1.0,1.0,245.0,50.0,195.0,0.2041,1,2,1,0.5,0.5,0.0,Gold,3,IN,PulseHome,36,1804,0,0,0,0,0
M29925,2026-04-01,0,257,257,,1,0,0,1,1,,100.72,,100.72,100.72,100.72,1.0,1.0,201.0,0.0,201.0,0.0,0,1,1,0.0,0.0,1.0,Silver,2,AE,PulseHome,28,,1,0,0,1,0
M29973,2026-04-01,0,32,499,232,5,1,1,4,3,124.8,380.57,85.99,294.44,76.11,97.33,2.0,86.99,875.0,350.0,525.0,0.4,1,2,1,0.6,0.0,0.4,Silver,2,AE,PulseMart,56,516,0,0,0,0,0
M30057,2026-04-01,0,22,286,,4,2,3,4,4,95.3,315.27,197.07,315.27,78.82,149.64,1.5,4.779,631.0,0.0,631.0,0.0,0,3,1,0.5,0.25,0.25,Silver,2,SG,PulseHome,34,1193,0,0,0,0,0
M30109,2026-04-01,0,100,1068,293,5,0,1,2,2,267.0,300.65,,91.37,60.13,109.8,0.5,0.014,692.0,45.0,647.0,0.065,1,3,1,0.4,0.2,0.4,Bronze,1,GB,PulseMart,56,1185,0,0,0,0,0
M30111,2026-04-01,0,38,143,,5,3,5,5,4,35.8,446.62,388.87,446.62,89.32,260.14,1.333,6.636,799.0,0.0,799.0,0.0,0,2,2,0.0,0.6,0.4,Gold,3,AE,PulseEats,43,206,0,0,0,0,0
M30112,2026-04-01,0,0,893,555,11,3,3,6,5,89.3,684.88,158.67,392.05,62.26,121.0,4.0,159.67,1372.0,100.0,1272.0,0.0729,1,3,1,0.273,0.364,0.364,Platinum,4,US,PulseHome,30,966,0,0,0,0,0
M30132,2026-04-01,0,231,604,,2,0,0,1,1,604.0,95.02,,67.28,47.51,67.28,1.0,1.0,167.0,0.0,167.0,0.0,0,1,1,0.0,1.0,0.0,Bronze,1,IN,PulseEats,21,974,0,0,0,0,0
M30277,2026-04-01,0,126,126,,1,0,1,1,1,,69.8,,69.8,69.8,69.8,0.5,0.014,122.0,0.0,122.0,0.0,0,1,1,0.0,1.0,0.0,Platinum,4,GB,PulseEats,43,562,0,0,0,0,0
M30302,2026-04-01,0,125,422,229,4,0,1,3,3,140.7,263.69,,222.86,65.92,78.16,0.5,0.014,461.0,137.0,324.0,0.2972,1,3,1,0.5,0.25,0.25,Gold,3,IN,PulseEats,52,1538,0,0,0,0,0
M30398,2026-04-01,0,30,58,,3,3,3,3,2,29.0,316.09,316.09,316.09,105.36,151.28,4.0,317.09,632.0,0.0,632.0,0.0,0,2,1,0.333,0.667,0.0,Bronze,1,SG,PulseHome,31,90,0,0,0,0,0
M30416,2026-04-01,0,97,187,97,2,0,1,2,2,187.0,74.22,,74.22,37.11,49.14,0.5,0.02,148.0,98.0,50.0,0.6622,1,2,1,0.0,0.5,0.5,Silver,2,GB,PulseEats,25,263,0,0,0,0,0
M30456,2026-04-01,0,165,921,,3,0,1,1,1,460.5,132.39,,23.72,44.13,58.04,0.5,0.04,264.0,0.0,264.0,0.0,0,2,1,0.0,0.667,0.333,Silver,2,IN,PulseHome,31,1317,0,0,0,0,0
M30602,2026-04-01,0,60,548,,5,1,3,4,3,137.0,335.06,96.29,245.3,67.01,96.29,0.667,1.43,771.0,0.0,771.0,0.0,0,3,1,0.4,0.4,0.2,Bronze,1,US,PulseMart,21,967,0,0,0,0,0
M30718,2026-04-01,0,154,533,154,2,0,1,1,1,533.0,179.3,,63.14,89.65,116.16,0.5,0.016,342.0,100.0,242.0,0.2924,1,1,2,1.0,0.0,0.0,Silver,2,IN,PulseEats,58,962,0,0,0,0,0
M30740,2026-04-01,0,161,841,811,7,0,1,3,2,140.2,624.32,,204.53,89.19,175.99,0.5,0.016,1230.0,100.0,1130.0,0.0813,1,3,2,0.571,0.286,0.143,Gold,3,US,PulseHome,22,909,0,0,2,0,0
M30754,2026-04-01,0,167,167,,1,0,1,1,1,,30.77,,30.77,30.77,30.77,0.5,0.031,54.0,0.0,54.0,0.0,0,1,1,1.0,0.0,0.0,Bronze,1,SG,PulseEats,35,210,0,0,0,0,0
M30820,2026-04-01,0,44,81,,2,2,2,2,2,81.0,77.06,77.06,77.06,38.53,63.17,3.0,78.06,150.0,0.0,150.0,0.0,0,1,2,0.0,0.0,1.0,Gold,3,GB,PulseHome,29,98,0,0,0,0,0
M30924,2026-04-01,0,31,452,31,4,2,3,3,3,150.7,272.63,152.83,223.9,68.16,106.55,1.5,2.134,476.0,150.0,326.0,0.3151,1,2,1,0.25,0.0,0.75,Bronze,1,IN,PulseEats,23,611,0,0,0,0,0
M30946,2026-04-01,0,75,545,,3,1,2,2,2,272.5,203.21,44.38,156.61,67.74,112.23,1.0,0.401,406.0,0.0,406.0,0.0,0,2,1,0.333,0.667,0.0,Silver,2,AE,PulseHome,27,614,0,0,0,0,0
M31038,2026-04-01,0,4,4,,1,1,1,1,1,,30.81,30.81,30.81,30.81,30.81,2.0,31.81,71.0,0.0,71.0,0.0,0,1,1,0.0,1.0,0.0,Platinum,4,AE,PulseMart,59,49,0,0,1,0,0
M31051,2026-04-01,0,114,354,,3,0,1,3,3,177.0,156.36,,156.36,52.12,66.29,0.5,0.017,313.0,0.0,313.0,0.0,0,1,1,1.0,0.0,0.0,Silver,2,IN,PulseHome,24,380,0,0,0,0,0
M31073,2026-04-01,0,353,496,,2,0,0,1,1,496.0,163.04,,102.91,81.52,102.91,1.0,1.0,311.0,0.0,311.0,0.0,0,1,2,0.0,1.0,0.0,Gold,3,IN,PulseHome,51,507,0,0,0,0,0
M31104,2026-04-01,0,291,353,291,3,0,0,3,2,176.5,199.8,,199.8,66.6,91.9,1.0,1.0,400.0,49.0,351.0,0.1225,1,2,1,0.333,0.0,0.667,Gold,3,IN,PulseHome,35,362,0,0,0,0,0
M31115,2026-04-01,0,223,305,305,2,0,0,2,2,305.0,221.14,,221.14,110.57,163.32,1.0,1.0,443.0,50.0,393.0,0.1129,1,1,1,0.0,0.0,1.0,Silver,2,IN,PulseHome,57,520,0,0,0,0,0
M31211,2026-04-01,0,325,452,,4,0,0,1,1,150.7,410.12,,180.23,102.53,180.23,1.0,1.0,818.0,0.0,818.0,0.0,0,2,2,0.25,0.0,0.75,Bronze,1,US,PulseEats,34,558,0,0,0,0,0
M31246,2026-04-01,0,116,328,,4,0,2,4,4,109.3,210.04,,210.04,52.51,83.7,0.333,0.017,483.0,0.0,483.0,0.0,0,2,1,0.0,0.5,0.5,Gold,3,GB,PulseMart,23,455,0,0,0,0,0
M31253,2026-04-01,0,93,93,,1,0,1,1,1,,36.39,,36.39,36.39,36.39,0.5,0.027,84.0,0.0,84.0,0.0,0,1,1,0.0,0.0,1.0,Silver,2,US,PulseHome,28,94,0,0,0,0,0
M31347,2026-04-01,0,114,215,215,2,0,1,2,2,215.0,181.74,,181.74,90.87,115.41,0.5,0.009,381.0,100.0,281.0,0.2625,1,1,2,0.0,1.0,0.0,Bronze,1,SG,PulseEats,28,1914,0,0,0,0,0
M31363,2026-04-01,0,12,12,,1,1,1,1,1,,63.93,63.93,63.93,63.93,63.93,2.0,64.93,112.0,0.0,112.0,0.0,0,1,1,0.0,1.0,0.0,Platinum,4,IN,PulseEats,34,19,0,0,0,0,0
M31453,2026-04-01,0,161,903,614,4,0,1,1,1,301.0,240.37,,28.6,60.09,87.58,0.5,0.034,481.0,50.0,431.0,0.104,1,3,1,0.25,0.25,0.5,Bronze,1,IN,PulseHome,47,1026,0,0,0,0,0
M31468,2026-04-01,0,93,93,,1,0,1,1,1,,15.4,,15.4,15.4,15.4,0.5,0.061,27.0,0.0,27.0,0.0,0,1,1,0.0,0.0,1.0,Gold,3,IN,PulseEats,49,680,0,0,0,0,0
M31613,2026-04-01,0,69,462,69,5,1,3,4,4,115.5,325.03,37.72,261.07,65.01,120.02,0.667,0.237,712.0,185.0,527.0,0.2598,1,3,2,0.2,0.6,0.2,Bronze,1,IN,PulseMart,24,645,0,0,0,0,0
M31615,2026-04-01,0,53,768,,5,1,2,3,3,192.0,390.08,23.14,229.82,78.02,140.34,1.0,0.358,781.0,0.0,781.0,0.0,0,3,1,0.2,0.2,0.6,Bronze,1,US,PulseHome,51,814,0,0,0,0,0
M31664,2026-04-01,0,134,944,944,5,0,1,3,3,236.0,412.02,,265.45,82.4,142.95,0.5,0.037,744.0,105.0,639.0,0.1411,1,2,2,0.2,0.0,0.8,Silver,2,IN,PulseEats,34,1351,0,0,1,0,0
M31666,2026-04-01,0,21,21,,1,1,1,1,1,,75.6,75.6,75.6,75.6,75.6,2.0,76.6,174.0,0.0,174.0,0.0,0,1,1,0.0,0.0,1.0,Silver,2,IN,PulseEats,28,27,0,0,0,0,0
M31675,2026-04-01,0,29,725,,2,1,1,1,1,725.0,120.15,70.74,70.74,60.08,70.74,2.0,71.74,240.0,0.0,240.0,0.0,0,2,1,0.5,0.0,0.5,Bronze,1,SG,PulseHome,29,1573,0,0,0,0,0
M31745,2026-04-01,0,87,232,,2,1,1,2,2,232.0,81.75,19.68,81.75,40.88,62.07,2.0,20.68,169.0,0.0,169.0,0.0,0,2,2,0.5,0.5,0.0,Silver,2,IN,PulseMart,31,512,0,0,0,0,0
M31855,2026-04-01,0,40,487,384,5,1,1,3,3,121.8,235.24,19.42,112.09,47.05,73.93,2.0,20.42,530.0,113.0,417.0,0.2132,1,3,2,0.4,0.2,0.4,Bronze,1,US,PulseMart,39,508,0,0,0,0,0
M31864,2026-04-01,0,19,31,,2,2,2,2,1,31.0,97.41,97.41,97.41,48.71,50.75,3.0,98.41,195.0,0.0,195.0,0.0,0,1,1,1.0,0.0,0.0,Platinum,4,IN,PulseHome,24,73,0,0,0,0,0
M31883,2026-04-01,0,20,790,621,7,1,1,2,2,131.7,344.54,95.79,177.98,49.22,95.79,2.0,96.79,689.0,147.0,542.0,0.2134,1,3,1,0.571,0.286,0.143,Bronze,1,US,PulseHome,38,806,0,0,0,0,0
M31910,2026-04-01,0,282,614,457,5,0,0,1,1,153.5,270.17,,49.41,54.03,77.13,1.0,1.0,540.0,50.0,490.0,0.0926,1,3,1,0.2,0.2,0.6,Silver,2,IN,PulseHome,24,709,0,0,0,0,0
M31967,2026-04-01,0,5,186,186,3,2,2,3,3,93.0,142.64,81.25,142.64,47.55,61.39,3.0,82.25,265.0,123.0,142.0,0.4642,1,1,2,1.0,0.0,0.0,Platinum,4,US,PulseEats,46,259,0,0,0,0,0
M32043,2026-04-01,0,197,197,,1,0,0,1,1,,16.92,,16.92,16.92,16.92,1.0,1.0,34.0,0.0,34.0,0.0,0,1,1,0.0,0.0,1.0,Platinum,4,SG,PulseHome,56,345,0,0,0,0,0
M32089,2026-04-01,0,275,522,,4,0,0,1,1,174.0,165.86,,61.69,41.47,61.69,1.0,1.0,314.0,0.0,314.0,0.0,0,3,2,0.25,0.25,0.5,Gold,3,IN,PulseEats,33,583,0,0,0,0,0
M32169,2026-04-01,0,7,416,7,3,1,2,2,2,208.0,253.93,114.12,221.79,84.64,114.12,1.0,1.059,452.0,164.0,288.0,0.3628,1,2,2,0.0,0.333,0.667,Gold,3,IN,PulseEats,24,472,0,0,0,0,0
M32189,2026-04-01,0,9,290,,3,1,1,3,3,145.0,360.22,217.06,360.22,120.07,217.06,2.0,218.06,828.0,0.0,828.0,0.0,0,2,1,0.0,0.333,0.667,Bronze,1,IN,PulseMart,25,357,0,0,0,0,0
M32299,2026-04-01,0,5,312,250,5,1,1,5,5,78.0,244.82,137.93,244.82,48.96,137.93,2.0,138.93,563.0,92.0,471.0,0.1634,1,2,1,0.0,0.4,0.6,Silver,2,US,PulseMart,20,351,0,0,0,0,0
M32333,2026-04-01,0,113,149,,3,0,3,3,2,74.5,190.52,,190.52,63.51,89.57,0.25,0.005,381.0,0.0,381.0,0.0,0,2,1,0.667,0.0,0.333,Bronze,1,AE,PulseHome,39,173,0,0,0,0,0
M32470,2026-04-01,0,119,530,530,4,0,1,2,2,176.7,342.53,,58.22,85.63,183.3,0.5,0.041,787.0,150.0,637.0,0.1906,1,2,1,0.5,0.5,0.0,Silver,2,US,PulseMart,31,748,0,0,0,0,0
M32475,2026-04-01,0,41,917,795,6,1,1,1,1,183.4,328.89,63.18,63.18,54.82,98.65,2.0,64.18,656.0,104.0,552.0,0.1585,1,3,1,0.333,0.5,0.167,Bronze,1,US,PulseHome,33,1064,0,0,0,0,0
M32647,2026-04-01,0,8,309,,5,2,3,5,5,77.3,338.52,64.65,338.52,67.7,136.88,1.5,2.207,779.0,0.0,779.0,0.0,0,3,1,0.2,0.4,0.4,Silver,2,US,PulseMart,20,404,0,0,0,0,0
M32649,2026-04-01,0,360,838,,2,0,0,1,1,838.0,89.41,,71.09,44.71,71.09,1.0,1.0,201.0,0.0,201.0,0.0,0,2,2,0.0,0.5,0.5,Silver,2,US,PulseHome,33,854,0,0,0,1,0
M32683,2026-04-01,0,29,30,,2,2,2,2,1,30.0,128.57,128.57,128.57,64.29,98.09,3.0,129.57,279.0,0.0,279.0,0.0,0,2,2,0.0,0.5,0.5,Bronze,1,IN,PulseEats,57,38,0,0,0,0,0
M32699,2026-04-01,0,76,647,,6,1,1,3,3,129.4,392.87,101.36,173.83,65.48,153.69,2.0,102.36,687.0,0.0,687.0,0.0,0,3,1,0.333,0.5,0.167,Bronze,1,IN,PulseEats,60,698,0,0,0,0,0
M32715,2026-04-01,0,27,356,27,3,2,2,3,3,178.0,129.54,113.65,129.54,43.18,63.11,3.0,114.65,298.0,50.0,248.0,0.1678,1,3,1,0.333,0.333,0.333,Silver,2,IN,PulseMart,36,390,0,0,0,0,0
M32866,2026-04-01,0,99,224,,2,0,1,2,2,224.0,134.75,,134.75,67.38,116.41,0.5,0.052,310.0,0.0,310.0,0.0,0,2,1,0.5,0.5,0.0,Bronze,1,IN,PulseMart,43,276,0,0,0,0,0
M32876,2026-04-01,0,363,505,437,3,0,0,1,1,252.5,223.61,,120.35,74.54,120.35,1.0,1.0,399.0,163.0,236.0,0.4085,1,2,2,0.333,0.667,0.0,Bronze,1,IN,PulseEats,33,779,0,0,0,0,0
M32898,2026-04-01,0,87,1299,1103,4,1,1,1,1,433.0,330.6,89.1,89.1,82.65,111.06,2.0,90.1,740.0,145.0,595.0,0.1959,1,2,2,0.5,0.0,0.5,Bronze,1,SG,PulseMart,42,1350,0,0,0,0,0
M32900,2026-04-01,0,5,38,5,2,2,2,2,2,38.0,99.82,99.82,99.82,49.91,70.21,3.0,100.82,199.0,140.0,59.0,0.7035,1,2,1,0.5,0.0,0.5,Gold,3,US,PulseHome,57,40,0,0,0,0,0
M32914,2026-04-01,0,17,21,,2,2,2,2,1,21.0,105.1,105.1,105.1,52.55,63.42,3.0,106.1,242.0,0.0,242.0,0.0,0,2,1,0.5,0.0,0.5,Gold,3,IN,PulseMart,56,25,0,0,0,0,0
M33126,2026-04-01,0,160,230,230,3,0,1,3,2,115.0,141.6,,141.6,47.2,62.63,0.5,0.019,249.0,110.0,139.0,0.4418,1,1,1,1.0,0.0,0.0,Platinum,4,IN,PulseEats,34,343,0,0,0,0,0
M33156,2026-04-01,0,3,96,22,6,5,6,6,4,19.2,283.73,256.36,283.73,47.29,98.55,3.0,9.072,598.0,84.0,514.0,0.1405,1,3,2,0.167,0.5,0.333,Bronze,1,IN,PulseMart,52,96,0,0,0,0,0
M33195,2026-04-01,0,4,79,4,4,4,4,4,3,26.3,215.38,215.38,215.38,53.85,69.34,5.0,216.38,480.0,233.0,247.0,0.4854,1,3,2,0.5,0.25,0.25,Silver,2,US,PulseMart,61,91,0,0,0,0,0
M33212,2026-04-01,0,330,574,,2,0,0,1,1,574.0,262.0,,51.26,131.0,210.74,1.0,1.0,524.0,0.0,524.0,0.0,0,2,1,0.5,0.5,0.0,Silver,2,IN,PulseHome,59,1318,0,0,0,0,0
M33269,2026-04-01,0,34,34,,1,1,1,1,1,,156.73,156.73,156.73,156.73,156.73,2.0,157.73,274.0,0.0,274.0,0.0,0,1,1,0.0,0.0,1.0,Silver,2,IN,PulseEats,34,77,0,0,0,0,0
M33271,2026-04-01,0,265,396,303,3,0,0,2,2,198.0,384.89,,357.44,128.3,204.29,1.0,1.0,674.0,50.0,624.0,0.0742,1,2,1,0.0,0.667,0.333,Bronze,1,IN,PulseEats,57,457,0,0,0,0,0
M33320,2026-04-01,0,34,234,219,4,1,2,4,3,78.0,310.8,44.18,310.8,77.7,121.82,1.0,0.961,715.0,50.0,665.0,0.0699,1,2,1,0.5,0.5,0.0,Silver,2,US,PulseMart,30,256,0,0,0,0,0
M33416,2026-04-01,0,123,259,259,3,0,1,3,3,129.5,189.91,,189.91,63.3,81.59,0.5,0.013,437.0,100.0,337.0,0.2288,1,2,1,0.667,0.0,0.333,Gold,3,US,PulseMart,45,296,0,0,0,0,0
M33486,2026-04-01,0,85,651,651,3,1,1,2,2,325.5,156.2,26.59,100.38,52.07,73.79,2.0,27.59,313.0,50.0,263.0,0.1597,1,2,1,0.333,0.0,0.667,Silver,2,IN,PulseHome,59,717,0,0,0,0,0
M33551,2026-04-01,0,36,639,388,7,2,2,2,1,106.5,452.37,66.26,66.26,64.62,145.78,3.0,67.26,904.0,40.0,864.0,0.0442,1,3,1,0.143,0.571,0.286,Silver,2,SG,PulseHome,45,991,0,0,0,0,0
M33552,2026-04-01,0,57,107,,3,1,3,3,2,53.5,134.58,22.51,134.58,44.86,68.94,0.667,0.208,235.0,0.0,235.0,0.0,0,2,1,0.667,0.0,0.333,Bronze,1,US,PulseEats,55,135,0,0,0,0,0
M33555,2026-04-01,0,37,381,37,5,3,3,4,3,95.3,247.32,126.4,152.78,49.46,94.54,4.0,127.4,543.0,100.0,443.0,0.1842,1,3,2,0.2,0.4,0.4,Gold,3,AE,PulseMart,23,623,0,0,0,0,0
M33575,2026-04-01,0,164,433,,4,0,1,2,2,144.3,192.98,,112.37,48.25,74.73,0.5,0.026,445.0,0.0,445.0,0.0,0,3,1,0.25,0.25,0.5,Gold,3,IN,PulseMart,31,737,0,0,0,0,0
M33630,2026-04-01,0,11,378,,5,2,3,4,4,94.5,434.83,85.6,286.95,86.97,147.88,1.5,1.448,760.0,0.0,760.0,0.0,0,2,1,0.4,0.0,0.6,Gold,3,AE,PulseEats,41,462,0,0,0,0,0
M33686,2026-04-01,0,3,80,80,2,2,2,2,2,80.0,142.98,142.98,142.98,71.49,102.7,3.0,143.98,250.0,70.0,180.0,0.28,1,2,1,0.5,0.0,0.5,Gold,3,SG,PulseEats,24,112,0,0,0,0,0
M33689,2026-04-01,0,43,133,,2,1,2,2,2,133.0,98.67,75.65,98.67,49.34,75.65,1.0,3.191,197.0,0.0,197.0,0.0,0,2,1,0.5,0.0,0.5,Bronze,1,GB,PulseHome,42,243,0,0,0,0,0
M33719,2026-04-01,0,225,1135,,5,0,0,1,1,283.8,312.98,,30.08,62.6,108.47,1.0,1.0,556.0,0.0,556.0,0.0,0,2,2,0.2,0.0,0.8,Bronze,1,IN,PulseEats,58,1302,0,0,0,0,0
M33756,2026-04-01,0,16,1328,16,7,1,1,1,1,221.3,463.2,37.4,37.4,66.17,156.8,2.0,38.4,810.0,133.0,677.0,0.1642,1,3,1,0.143,0.714,0.143,Bronze,1,IN,PulseEats,24,1351,0,0,0,0,0
M33762,2026-04-01,0,348,1223,,5,0,0,1,1,305.8,390.5,,57.45,78.1,140.19,1.0,1.0,811.0,0.0,811.0,0.0,0,2,3,0.4,0.6,0.0,Bronze,1,US,PulseMart,20,1236,0,0,0,0,0
